"coverage","country","lon","lat"
"1","AR","-58.568115234375","-34.51560904670867"
"1","AR","-58.787841796875","-34.64224655516687"
"1","PY","-56.326904296874986","-25.651429936009226"
"1","BR","-55.052490234375","-28.236649004983594"
"1","PY","-58.26049804687501","-26.853479013939623"
"1","UY","-55.62377929687499","-30.85507882322047"
"1","BR","-49.471435546875","-26.263861862136075"
"1","BR","-52.28393554687501","-28.410727956447605"
"1","BR","-49.11987304687501","-27.225325408412584"
"1","BR","-53.712158203125014","-31.475523550957224"
"1","BR","-48.768310546875","-26.322959780290276"
"1","AR","-54.129638671875","-25.671235417318993"
"1","UY","-55.71166992187501","-34.76869096413359"
"1","PY","-56.50268554687501","-25.433353019319984"
"1","PY","-55.821533203125","-27.24486209279778"
"1","BR","-49.757080078125","-27.401031962578156"
"1","BR","-53.822021484375","-31.718821753021647"
"1","PY","-56.54663085937501","-25.869108977478785"
"1","BR","-48.592529296875","-27.205785296101503"
"1","BR","-49.515380859375","-28.526621976695484"
"1","PY","-55.272216796875","-25.39366011394678"
"1","BR","-51.031494140625","-30.059585243068803"
"1","BR","-52.547607421874986","-31.77487714698588"
"1","BR","-54.94262695312501","-28.391399935221994"
"1","PY","-57.293701171875","-25.572175146564106"
"1","BR","-49.69116210937501","-27.264395347587374"
"1","BR","-48.658447265625","-26.303263820974223"
"1","AR","-59.44702148437499","-34.42503563903827"
"1","PY","-56.524658203125","-27.147144408338228"
"1","AR","-59.05151367187501","-31.81222855081375"
"1","PY","-55.557861328125","-26.971037180499543"
"1","BR","-52.943115234375","-29.983486262533845"
"1","BR","-52.305908203125","-29.008139916273922"
"1","BR","-49.449462890625","-29.008139916273922"
"1","BR","-51.66870117187501","-29.945414881514292"
"1","BR","-53.404541015625","-27.08847272953271"
"1","BR","-52.94311523437501","-26.99061829699693"
"1","PY","-54.788818359375","-25.532528058874057"
"1","UY","-58.040771484375014","-34.189085341579045"
"1","BR","-53.756103515625","-28.004101393713434"
"1","UY","-56.10717773437499","-34.73258371293697"
"1","BR","-49.801025390625","-26.14557579094373"
"1","UY","-57.42553710937501","-31.830898591415053"
"1","BR","-48.790283203125","-28.4686908559756"
"1","BR","-48.878173828125","-25.413508199760457"
"1","BR","-53.162841796875","-29.71668083376483"
"1","BR","-49.42749023437501","-28.642388714794063"
"1","BR","-49.163818359375","-28.526621976695484"
"1","BR","-53.250732421875","-28.35273332003185"
"1","BR","-49.03198242187501","-26.676912660554418"
"1","AR","-57.843017578125","-34.89494195317162"
"1","BR","-48.636474609375","-27.88763878168187"
"1","BR","-51.558837890625","-29.02735433352716"
"1","UY","-55.88745117187499","-32.85190297738262"
"1","BR","-48.702392578125","-27.712709827249647"
"1","AR","-58.106689453125","-29.161755067135214"
"1","BR","-49.713134765625","-27.186241757536113"
"1","BR","-49.77905273437501","-25.37380876372356"
"1","AR","-55.82153320312501","-27.45953890173811"
"1","BR","-50.13061523437499","-25.433353019319984"
"1","AR","-59.13940429687501","-25.75042442374356"
"1","BR","-51.405029296875","-29.430028953808023"
"1","AR","-58.282470703125","-25.671235417318993"
"1","PY","-56.85424804687501","-25.453194570782593"
"1","PY","-54.986572265625","-25.691037608564802"
"1","AR","-55.008544921875","-26.83387409079159"
"1","BR","-52.50366210937499","-28.85429605349818"
"1","AR","-58.656005859375","-34.660321872099786"
"1","BR","-54.129638671875","-27.751607253506155"
"1","BR","-48.438720703125","-27.479034321315"
"1","UY","-55.25024414062499","-34.804782425921736"
"1","AR","-58.656005859375","-34.948990231214175"
"1","BR","-54.854736328125","-29.18094084162304"
"1","BR","-48.59252929687499","-25.82956067298361"
"1","BR","-49.03198242187501","-28.526621976695484"
"1","BR","-48.922119140625","-26.716173334952643"
"1","BR","-52.59155273437499","-27.362010119293444"
"1","PY","-55.55786132812501","-26.931864731057168"
"1","AR","-58.985595703125","-34.56990588872666"
"1","BR","-53.514404296875","-30.002516482454844"
"1","BR","-51.05346679687501","-30.17362409267831"
"1","PY","-56.87622070312499","-26.873080541244807"
"1","BR","-49.779052734375","-27.88763878168187"
"1","AR","-59.798583984375","-30.94934645090165"
"1","AR","-55.09643554687501","-27.537499876557572"
"1","UY","-57.843017578125","-31.36301802319075"
"1","AR","-58.98559570312501","-27.518014810368957"
"1","UY","-56.019287109375","-34.804782425921736"
"1","AR","-58.985595703125","-34.58799696325682"
"1","BR","-52.15209960937499","-29.008139916273922"
"1","BR","-51.14135742187501","-29.468296190586095"
"1","PY","-55.931396484375","-25.80978156299619"
"1","BR","-51.49291992187501","-29.123372762996514"
"1","AR","-59.798583984375","-32.40779106546842"
"1","BR","-52.30590820312499","-29.6212206612132"
"1","BR","-55.97534179687501","-28.680949285065765"
"1","BR","-53.426513671875","-27.264395347587374"
"1","AR","-59.886474609375014","-31.662732442635697"
"1","PY","-54.83276367187501","-25.492867862055313"
"1","AR","-55.799560546875","-27.479034321315"
"1","BR","-53.250732421875","-25.869108977478785"
"1","BR","-50.43823242187499","-28.661670773121546"
"1","BR","-51.91040039062501","-27.420537720719807"
"1","BR","-55.250244140625","-28.178559410956822"
"1","BR","-50.59204101562501","-29.83111331020471"
"1","PY","-55.535888671875","-26.83387409079159"
"1","BR","-52.833251953125","-26.951452657954235"
"1","AR","-59.337158203125","-26.18501783298668"
"1","BR","-50.30639648437501","-25.691037608564802"
"1","UY","-57.82104492187501","-33.93424482332541"
"1","PY","-56.458740234375","-25.80978156299619"
"1","PY","-56.92016601562501","-25.39366011394678"
"1","AR","-58.699951171875","-34.37064443397319"
"1","AR","-58.656005859375","-34.42503563903827"
"1","PY","-57.51342773437499","-25.35395415093729"
"1","UY","-55.711669921875","-34.69646067977016"
"1","UY","-56.920166015625","-33.495597260112994"
"1","AR","-58.80981445312499","-30.078600858903066"
"1","UY","-53.55834960937499","-34.025347249671725"
"1","AR","-59.68872070312501","-29.18094084162304"
"1","BR","-48.50463867187501","-25.77021343656807"
"1","BR","-53.690185546875","-27.712709827249647"
"1","AR","-58.19458007812499","-32.22209536537641"
"1","BR","-54.722900390625","-27.907057935466657"
"1","BR","-49.581298828125","-27.440040034323392"
"1","BR","-51.119384765625","-29.735761990804548"
"1","AR","-59.40307617187501","-27.147144408338228"
"1","BR","-49.64721679687501","-27.02977030507288"
"1","PY","-55.887451171875","-27.01019600575216"
"1","UY","-56.260986328125","-34.73258371293697"
"1","BR","-51.141357421875","-29.69759604899548"
"1","BR","-49.42749023437501","-25.651429936009226"
"1","PY","-55.513916015625","-26.165298479445838"
"1","BR","-52.591552734375","-25.82956067298361"
"1","UY","-55.57983398437499","-30.96818883206428"
"1","AR","-59.27124023437499","-29.142565707098775"
"1","BR","-48.61450195312499","-26.460737623023853"
"1","AR","-59.029541015625","-34.53371192950328"
"1","AR","-58.084716796875","-31.438036704393667"
"1","BR","-49.16381835937501","-28.4686908559756"
"1","PY","-56.942138671875","-25.39366011394678"
"1","BR","-54.30541992187499","-27.634873358518313"
"1","BR","-55.16235351562499","-27.926473604009228"
"1","BR","-51.16333007812501","-29.20012302908138"
"1","BR","-54.94262695312501","-28.04289433550811"
"1","BR","-52.98706054687499","-27.712709827249647"
"1","BR","-51.800537109375","-30.760718446021013"
"1","AR","-58.414306640625","-34.985002635375835"
"1","UY","-57.93090820312501","-31.26916042317042"
"1","BR","-52.02026367187501","-28.969700362364634"
"1","BR","-49.18579101562501","-28.35273332003185"
"1","BR","-49.075927734375","-28.3140526182544"
"1","UY","-54.34936523437499","-33.22030730693318"
"1","BR","-54.43725585937499","-27.88763878168187"
"1","PY","-56.041259765625","-25.492867862055313"
"1","BR","-53.800048828125","-28.526621976695484"
"1","AR","-58.546142578125","-34.714524168633844"
"1","BR","-53.47045898437499","-27.537499876557572"
"1","AR","-59.35913085937499","-26.539393907979807"
"1","BR","-50.811767578125","-27.147144408338228"
"1","BR","-49.05395507812501","-28.58452127683979"
"1","BR","-53.60229492187501","-26.204733849794764"
"1","BR","-52.921142578125","-30.059585243068803"
"1","AR","-54.700927734375","-26.578701847629638"
"1","BR","-49.779052734375","-26.165298479445838"
"1","PY","-55.382080078124986","-25.37380876372356"
"1","AR","-58.96362304687501","-34.660321872099786"
"1","AR","-58.238525390624986","-34.73258371293697"
"1","BR","-52.261962890625","-27.634873358518313"
"1","BR","-52.020263671875","-31.19400704333033"
"1","BR","-52.086181640625","-27.205785296101503"
"1","BR","-54.50317382812499","-27.907057935466657"
"1","BR","-49.163818359375014","-26.912273401506337"
"1","AR","-58.78784179687499","-34.49750222972746"
"1","BR","-53.074951171875","-26.598350760670865"
"1","AR","-58.370361328125","-34.9309780938621"
"1","UY","-56.019287109375","-34.8228222334709"
"1","AR","-55.843505859375","-27.907057935466657"
"1","BR","-48.59252929687501","-27.186241757536113"
"1","AR","-58.17260742187499","-32.24068205930046"
"1","BR","-49.229736328125","-28.700224249096784"
"1","PY","-56.788330078125","-25.47303285230737"
"1","PY","-56.96411132812501","-26.873080541244807"
"1","BR","-52.19604492187499","-29.77391341599187"
"1","PY","-56.151123046875","-25.710836507928196"
"1","AR","-55.73364257812501","-27.479034321315"
"1","UY","-56.70043945312501","-34.35250617798356"
"1","UY","-56.436767578125","-34.42503563903827"
"1","BR","-49.69116210937499","-29.315140743519365"
"1","BR","-49.361572265625","-26.165298479445838"
"1","BR","-51.53686523437499","-28.873539017774036"
"1","AR","-58.853759765625","-34.660321872099786"
"1","BR","-49.22973632812501","-26.401710109195797"
"1","BR","-53.22875976562499","-29.60211775925574"
"1","BR","-53.865966796875","-31.70012908307809"
"1","BR","-48.702392578125","-26.61799630021307"
"1","BR","-53.931884765625","-27.45953890173811"
"1","BR","-51.053466796875","-28.83504952762451"
"1","AR","-59.46899414062499","-33.82479313117874"
"1","AR","-58.87573242187501","-34.37064443397319"
"1","PY","-55.55786132812499","-27.068908668650792"
"1","AR","-58.80981445312501","-34.098158856240545"
"1","AR","-57.97485351562501","-30.760718446021013"
"1","AR","-58.83178710937501","-34.461276797022"
"1","PY","-55.60180664062501","-27.01019600575216"
"1","PY","-56.30493164062501","-25.691037608564802"
"1","UY","-55.843505859375","-32.63012252839391"
"1","PY","-56.43676757812501","-25.552353242276165"
"1","AR","-58.26049804687501","-26.22444652810051"
"1","BR","-53.250732421875","-27.55698148833148"
"1","AR","-58.919677734375","-35.11092131412144"
"1","BR","-48.70239257812499","-27.283925171113545"
"1","AR","-58.56811523437501","-34.316217890357684"
"1","AR","-59.073486328125","-27.362010119293444"
"1","BR","-51.07543945312501","-30.078600858903066"
"1","AR","-58.21655273437501","-34.8408580908914"
"1","UY","-58.37036132812499","-33.16514492589429"
"1","BR","-52.98706054687501","-26.853479013939623"
"1","BR","-52.17407226562501","-29.678507637924657"
"1","UY","-56.50268554687501","-33.34888430850957"
"1","BR","-49.603271484375","-27.420537720719807"
"1","BR","-49.51538085937499","-27.08847272953271"
"1","BR","-49.99877929687501","-25.453194570782593"
"1","UY","-58.23852539062499","-34.007134576007886"
"1","PY","-55.997314453125","-25.730632113592666"
"1","BR","-51.38305664062499","-29.142565707098775"
"1","BR","-49.14184570312499","-28.700224249096784"
"1","AR","-57.930908203125","-30.987027495387533"
"1","AR","-58.21655273437499","-34.85888999726145"
"1","BR","-50.02075195312499","-27.38152276155116"
"1","BR","-51.22924804687501","-29.83111331020471"
"1","BR","-53.77807617187499","-29.659415601982396"
"1","BR","-49.84497070312501","-26.18501783298668"
"1","BR","-53.09692382812499","-28.73876352730878"
"1","BR","-51.097412109375","-29.71668083376483"
"1","BR","-49.757080078125","-25.80978156299619"
"1","BR","-53.096923828125","-26.735798597235398"
"1","UY","-56.063232421875","-34.64224655516687"
"1","BR","-49.14184570312499","-25.82956067298361"
"1","BR","-49.207763671875","-28.79654579713749"
"1","AR","-59.53491210937499","-30.30650280096496"
"1","BR","-48.526611328125","-27.67379852458614"
"1","AR","-59.029541015625014","-34.13454119271438"
"1","AR","-58.765869140625","-30.36339578020754"
"1","UY","-56.04125976562501","-31.681432645872118"
"1","AR","-59.00756835937501","-34.06176087257115"
"1","BR","-53.11889648437501","-25.967921814391097"
"1","BR","-53.29467773437501","-26.676912660554418"
"1","BR","-51.07543945312501","-28.969700362364634"
"1","UY","-56.06323242187499","-31.681432645872118"
"1","BR","-48.834228515625","-25.453194570782593"
"1","AR","-58.43627929687499","-34.714524168633844"
"1","BR","-54.129638671875","-31.344253987725786"
"1","BR","-52.371826171875","-29.735761990804548"
"1","BR","-51.84448242187499","-29.257648054498727"
"1","BR","-49.16381835937501","-26.931864731057168"
"1","BR","-52.921142578125","-25.47303285230737"
"1","PY","-57.227783203125","-25.9481658741208"
"1","UY","-57.79907226562499","-31.344253987725786"
"1","BR","-52.174072265625","-28.44937341837796"
"1","BR","-48.636474609375","-26.500072495141783"
"1","AR","-58.018798828124986","-31.26916042317042"
"1","BR","-54.415283203125","-27.88763878168187"
"1","UY","-55.75561523437501","-34.189085341579045"
"1","BR","-50.35034179687499","-27.576459644051187"
"1","BR","-51.844482421875","-27.166694794389883"
"1","AR","-55.052490234375","-26.89267867100161"
"1","BR","-51.09741210937501","-28.95047522870619"
"1","BR","-49.03198242187501","-26.4213893055645"
"1","BR","-49.757080078125","-27.809927346258853"
"1","BR","-51.53686523437501","-27.01019600575216"
"1","BR","-51.141357421875","-29.449164375979123"
"1","BR","-48.70239257812499","-26.598350760670865"
"1","BR","-51.14135742187501","-29.754839518688364"
"1","BR","-53.16284179687501","-27.08847272953271"
"1","PY","-55.29418945312499","-26.500072495141783"
"1","BR","-49.31762695312499","-25.75042442374356"
"1","BR","-49.69116210937501","-27.283925171113545"
"1","AR","-58.69995117187501","-27.068908668650792"
"1","AR","-58.17260742187499","-32.16631248228469"
"1","AR","-55.57983398437499","-27.38152276155116"
"1","AR","-59.88647460937499","-33.66035263600026"
"1","AR","-58.83178710937499","-34.73258371293697"
"1","UY","-57.974853515625","-34.27991390834376"
"1","BR","-48.90014648437501","-26.303263820974223"
"1","BR","-48.83422851562501","-26.18501783298668"
"1","PY","-55.316162109375","-25.39366011394678"
"1","BR","-51.207275390625","-29.69759604899548"
"1","BR","-49.119873046875","-26.912273401506337"
"1","BR","-51.580810546875","-27.303451561710343"
"1","BR","-49.33959960937501","-26.83387409079159"
"1","AR","-54.173583984375","-26.342652390525956"
"1","PY","-54.76684570312501","-25.433353019319984"
"1","PY","-57.293701171875","-25.492867862055313"
"1","BR","-52.987060546875","-29.372601056464525"
"1","BR","-49.603271484375","-27.225325408412584"
"1","BR","-51.82250976562499","-29.792983681292533"
"1","BR","-49.05395507812501","-26.460737623023853"
"1","BR","-52.327880859374986","-29.52566997450537"
"1","AR","-57.99682617187501","-35.0749643586303"
"1","BR","-48.87817382812501","-26.89267867100161"
"1","AR","-59.44702148437499","-31.36301802319075"
"1","PY","-57.689208984375","-25.671235417318993"
"1","BR","-48.834228515625","-26.066651722817888"
"1","AR","-59.20532226562499","-34.043556015526214"
"1","BR","-51.317138671875","-26.971037180499543"
"1","BR","-52.152099609375","-27.186241757536113"
"1","BR","-49.185791015625","-25.908644049321087"
"1","BR","-48.52661132812499","-27.440040034323392"
"1","BR","-53.86596679687499","-31.718821753021647"
"1","AR","-58.37036132812501","-34.660321872099786"
"1","BR","-50.96557617187501","-29.888280478096924"
"1","UY","-54.12963867187501","-34.606084099803184"
"1","AR","-59.798583984375","-29.353451218600878"
"1","BR","-55.535888671875","-29.71668083376483"
"1","BR","-51.27319335937499","-29.065772441150877"
"1","AR","-58.45825195312501","-34.948990231214175"
"1","BR","-49.44946289062499","-27.283925171113545"
"1","BR","-48.680419921875","-26.598350760670865"
"1","BR","-54.503173828125","-25.492867862055313"
"1","BR","-52.965087890625","-29.735761990804548"
"1","BR","-51.075439453125","-27.02977030507288"
"1","AR","-57.35961914062499","-27.440040034323392"
